"asset_id","filename","relative_path","category","format","dimensions","original_source","source_url","post_date_or_signal","source_context","people_shown","residential_or_commercial","service_work_shown","location","approximate_quality","possible_future_website_use","notes","duplicate_or_source_relationships","sha256"
"FB-RAW-122128392267229345","FB-RAW-752150915_122128392267229345_7228246309721677292_n.jpg","05-commercial-work/rooftop-units/FB-RAW-752150915_122128392267229345_7228246309721677292_n.jpg","05-commercial-work / rooftop-units","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122128392267229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","5BDDC528B3629428F4F30389AAF76534780A2F23736ECCA3401CAE6358FD1B61"
"FB-RAW-122128392303229345","FB-RAW-752488870_122128392303229345_6845344898632641496_n.jpg","06-equipment-closeups/FB-RAW-752488870_122128392303229345_6845344898632641496_n.jpg","06-equipment-closeups","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122128392303229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","7A0E235F301BE13B596F9D08DB6301664ABE9B9F04F8D2B9472E5D707A117641"
"FB-RAW-122128392333229345","FB-RAW-754278654_122128392333229345_4971087093040975291_n.jpg","06-equipment-closeups/FB-RAW-754278654_122128392333229345_4971087093040975291_n.jpg","06-equipment-closeups","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122128392333229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","1C48F3F2698D21E8BF6EECCAB847F2D87D9CE300E525C3EC6882CEE942A4A2D7"
"FB-RAW-122125338441229345","FB-RAW-728618776_122125338441229345_8603790106244485153_n.jpg","04-residential-work/maintenance/FB-RAW-728618776_122125338441229345_8603790106244485153_n.jpg","04-residential-work / maintenance","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122125338441229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","F2973687B0A407934032873B38496F01599078F07F1A684277AC7C2D15DB796F"
"FB-RAW-122125442949229345","FB-RAW-729047544_122125442949229345_5153649168592167467_n.jpg","04-residential-work/installations/FB-RAW-729047544_122125442949229345_5153649168592167467_n.jpg","04-residential-work / installations","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122125442949229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","2EFF290AA7E837E43B7D93021EDC88AC0C06796C1F3FD45A92B8D6DEC0D20A6F"
"FB-RAW-122125442985229345","FB-RAW-730354353_122125442985229345_549254885785609947_n.jpg","04-residential-work/installations/FB-RAW-730354353_122125442985229345_549254885785609947_n.jpg","04-residential-work / installations","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122125442985229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","C265ECD9F10A6A057B1E836FAD607C9FC2976ECAF0D6F662A657EEFAC1579D05"
"FB-RAW-122125442829229345","FB-RAW-730503787_122125442829229345_6831262557712949069_n.jpg","06-equipment-closeups/FB-RAW-730503787_122125442829229345_6831262557712949069_n.jpg","06-equipment-closeups","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122125442829229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","3C680D75F575BEAD1504D550AF3121AEFDAE21519638623BC124AE058F240C3A"
"FB-RAW-122125338417229345","FB-RAW-730608692_122125338417229345_3547249550383495254_n.jpg","04-residential-work/maintenance/FB-RAW-730608692_122125338417229345_3547249550383495254_n.jpg","04-residential-work / maintenance","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122125338417229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","389FC5487225B85587A04AC444B021F143A07E00F45591A8EDA68E0900D3E2AA"
"FB-RAW-122125442931229345","FB-RAW-730732214_122125442931229345_1143200372312250313_n.jpg","06-equipment-closeups/FB-RAW-730732214_122125442931229345_1143200372312250313_n.jpg","06-equipment-closeups","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122125442931229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","45E5F6B9FF70617003999E88FE3162C18EA0E9633BAC656B68E6FED005B25032"
"FB-RAW-122125442847229345","FB-RAW-730760297_122125442847229345_9011699365422497093_n.jpg","06-equipment-closeups/FB-RAW-730760297_122125442847229345_9011699365422497093_n.jpg","06-equipment-closeups","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122125442847229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","01E5050CDF2F2A672DD74AEAB9FE98E86DF813A9425B69A04DA983FBDB8DEBA7"
"FB-RAW-122125442961229345","FB-RAW-731031464_122125442961229345_9159608274540106421_n.jpg","04-residential-work/maintenance/FB-RAW-731031464_122125442961229345_9159608274540106421_n.jpg","04-residential-work / maintenance","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122125442961229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","E02AE81BE6EFB69E81E2A70D20E0FB9C72059E077723539FD88287B7C977CC8A"
"FB-RAW-122125915929229345","FB-RAW-731059204_122125915929229345_7788805402288607758_n.jpg","04-residential-work/maintenance/FB-RAW-731059204_122125915929229345_7788805402288607758_n.jpg","04-residential-work / maintenance","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122125915929229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","BF17C3BFAF0180C99764559DC2C23FA29F8AD4B4EC9664CD08951EBDF0A186AF"
"FB-RAW-122125915911229345","FB-RAW-731761538_122125915911229345_2074668827435941979_n.jpg","04-residential-work/maintenance/FB-RAW-731761538_122125915911229345_2074668827435941979_n.jpg","04-residential-work / maintenance","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122125915911229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","C89A6D8A43E007247F65B25B1F1F64D1EC1814A4B919FD5FD000A55FF76D986A"
"FB-RAW-122125812471229345","FB-RAW-732018886_122125812471229345_1292726898371123633_n.jpg","06-equipment-closeups/FB-RAW-732018886_122125812471229345_1292726898371123633_n.jpg","06-equipment-closeups","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122125812471229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","E3470ECF7B9DC890F84D531947365922903C7CAE4A7BC8DF0E02F4F3D6716479"
"FB-RAW-122125740363229345","FB-RAW-732871734_122125740363229345_8316869646620278104_n.jpg","06-equipment-closeups/FB-RAW-732871734_122125740363229345_8316869646620278104_n.jpg","06-equipment-closeups","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122125740363229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","2AA4FFA15BD0EA6605F7056D2B3E5BAB073E483686E0C9536DB2859B51D79337"
"FB-RAW-122125915899229345","FB-RAW-733747149_122125915899229345_6825846479929752911_n.jpg","06-equipment-closeups/FB-RAW-733747149_122125915899229345_6825846479929752911_n.jpg","06-equipment-closeups","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122125915899229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","F57D5CA649F173064BCE2CAACC6B9F3D4C1CCFA8099A4DA1E35CEA66F7065FE8"
"FB-RAW-122125915881229345","FB-RAW-734313961_122125915881229345_3166469285084877960_n.jpg","04-residential-work/maintenance/FB-RAW-734313961_122125915881229345_3166469285084877960_n.jpg","04-residential-work / maintenance","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122125915881229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","5DB05F06BE8B3AFDD30AC1DD53D656FB69384FBD6644FAFB1AADE94DC97C91EA"
"FB-RAW-122126238597229345","FB-RAW-734339555_122126238597229345_1884576828330907942_n.jpg","04-residential-work/installations/FB-RAW-734339555_122126238597229345_1884576828330907942_n.jpg","04-residential-work / installations","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122126238597229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","1AFD56B856F129D5D09E4DD147F1E83F8F0814A078935719D166E6222A722759"
"FB-RAW-122126238585229345","FB-RAW-735133877_122126238585229345_5832213243705392870_n.jpg","04-residential-work/maintenance/FB-RAW-735133877_122126238585229345_5832213243705392870_n.jpg","04-residential-work / maintenance","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122126238585229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","D69F14BF1C5B5D7B69DE7518C50D398B59ED7A6B3544E8484D2C5111684800D3"
"FB-RAW-122126238885229345","FB-RAW-735257502_122126238885229345_3031196356892957153_n.jpg","04-residential-work/maintenance/FB-RAW-735257502_122126238885229345_3031196356892957153_n.jpg","04-residential-work / maintenance","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122126238885229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","B90560432DA22F28B010FF8AC87DC1807AA11C46F453B2005CBB7180B3A4F8F2"
"FB-RAW-122126242125229345","FB-RAW-735430068_122126242125229345_1286704738646829894_n.jpg","09-social-graphics/reference-shared-content/FB-RAW-735430068_122126242125229345_1286704738646829894_n.jpg","09-social-graphics / reference-shared-content","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122126242125229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","0C5125F46584F5BA6AFD442880A0D6C9DC55E663E30F98227BE7FDACC9E43537"
"FB-RAW-122126425509229345","FB-RAW-735456838_122126425509229345_3422087237784865327_n.jpg","04-residential-work/installations/FB-RAW-735456838_122126425509229345_3422087237784865327_n.jpg","04-residential-work / installations","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122126425509229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","36C415101AE00129B8BDC92B4FBB9F4B37B81634DC0375388F172F3136BC9F5D"
"FB-RAW-122126425521229345","FB-RAW-735543783_122126425521229345_3726677794801908641_n.jpg","04-residential-work/maintenance/FB-RAW-735543783_122126425521229345_3726677794801908641_n.jpg","04-residential-work / maintenance","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122126425521229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","FA9782700F1CE2E94642357F41A408F962CACDE975A361E19FC47E47A552E410"
"FB-RAW-122126238609229345","FB-RAW-735897806_122126238609229345_6004243024191136427_n.jpg","04-residential-work/maintenance/FB-RAW-735897806_122126238609229345_6004243024191136427_n.jpg","04-residential-work / maintenance","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122126238609229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","D9510AA6EA41B63AE6667601B0C248D8FD3C2BA56A64BA8236C4255E2D8DB2C8"
"FB-RAW-122126425545229345","FB-RAW-736260750_122126425545229345_6593488646568305759_n.jpg","04-residential-work/maintenance/FB-RAW-736260750_122126425545229345_6593488646568305759_n.jpg","04-residential-work / maintenance","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122126425545229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","4DC7CA8A0B7E45F4F9DA9C432BAFBFEC61F47FFB5FF1D0E9258C5473C50E6DCD"
"FB-RAW-122126425533229345","FB-RAW-736384857_122126425533229345_1304306842326761781_n.jpg","04-residential-work/installations/FB-RAW-736384857_122126425533229345_1304306842326761781_n.jpg","04-residential-work / installations","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122126425533229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal ima…511 tokens truncated…6_122126488893229345_7119867160043743665_n.jpg Classified from signed-in Facebook Photos archive by visual review.","raw Facebook business-page photo — classification pending","JPEG"
"FB-RAW-122126588577229345","FB-RAW-739548394_122126588577229345_6808382364657856176_n.jpg","10-review-related/archive-reference/FB-RAW-739548394_122126588577229345_6808382364657856176_n.jpg","10-review-related / archive-reference","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122126588577229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","717A9DF98435EDD3CCF793332C3D2A143DC2B835F20CCB134C5B75239D8D2AF2"
"FB-RAW-122127031875229345","FB-RAW-741304809_122127031875229345_5202329612064537503_n.jpg","04-residential-work/installations/FB-RAW-741304809_122127031875229345_5202329612064537503_n.jpg","04-residential-work / installations","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122127031875229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","F7AD54198CC892D2B71EFEAE602C2E72580FCC2146377EAA472833A3FE07F825"
"FB-RAW-122127031887229345","FB-RAW-741510410_122127031887229345_2728445243762377061_n.jpg","04-residential-work/installations/FB-RAW-741510410_122127031887229345_2728445243762377061_n.jpg","04-residential-work / installations","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122127031887229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","D51A4A1023D8B4C1F1C5EEEC482F4B1AA5DE4ABB6FCF9CDE8577753C0FEC6632"
"FB-RAW-122127031863229345","FB-RAW-741606685_122127031863229345_4853612789857513970_n.jpg","04-residential-work/installations/FB-RAW-741606685_122127031863229345_4853612789857513970_n.jpg","04-residential-work / installations","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122127031863229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","87826E7F3A2BCFF39EAEFC767838FB2ABE6C1F0169524F0F6A1B08A77C1ECAA4"
"FB-RAW-122127046521229345","FB-RAW-741636376_122127046521229345_2287285652707371633_n.jpg","09-social-graphics/reference-shared-content/FB-RAW-741636376_122127046521229345_2287285652707371633_n.jpg","09-social-graphics / reference-shared-content","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122127046521229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","994C38DF6B21C0B364F0DC11D0B58FD39CF5F8FA495684D32C8A72819594E0C4"
"FB-RAW-122127101175229345","FB-RAW-742859098_122127101175229345_6485268980818881124_n.jpg","04-residential-work/mini-splits-heat-pumps/FB-RAW-742859098_122127101175229345_6485268980818881124_n.jpg","04-residential-work / mini-splits-heat-pumps","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122127101175229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","2AD53F3981EEE83EBB00B8111AFA7E153044D680C177628C250E1809FABFC7B7"
"FB-RAW-122127440193229345","FB-RAW-744662113_122127440193229345_1556468854042863530_n.jpg","09-social-graphics/reference-shared-content/FB-RAW-744662113_122127440193229345_1556468854042863530_n.jpg","09-social-graphics / reference-shared-content","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122127440193229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","8CBF7A00B53B8CD431B05F6908B6E2149F138422EB8E4EB1995DA37B03D3CA22"
"FB-RAW-122127431199229345","FB-RAW-744858729_122127431199229345_5879757355106884895_n.jpg","04-residential-work/maintenance/FB-RAW-744858729_122127431199229345_5879757355106884895_n.jpg","04-residential-work / maintenance","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122127431199229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","0C975D586BF6E5E02D6BDFA61FD040D70F44AC0A316C836162C2238E53F37496"
"FB-RAW-122127439971229345","FB-RAW-745686302_122127439971229345_6318739506933475889_n.jpg","09-social-graphics/reference-shared-content/FB-RAW-745686302_122127439971229345_6318739506933475889_n.jpg","09-social-graphics / reference-shared-content","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122127439971229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","AB986DC9D2DCF79D758BC0FE5684DF3C7105FBE19B677C6FCCD6F29E64025D09"
"FB-RAW-122127431223229345","FB-RAW-745686442_122127431223229345_1940787306659007499_n.jpg","04-residential-work/maintenance/FB-RAW-745686442_122127431223229345_1940787306659007499_n.jpg","04-residential-work / maintenance","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122127431223229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","08ED169F81B9D0C042F05267DD30F4333A8CB56F0AD0A08809C8A902664464EB"
"FB-RAW-122127431211229345","FB-RAW-745690224_122127431211229345_6850743491189696538_n.jpg","04-residential-work/installations/FB-RAW-745690224_122127431211229345_6850743491189696538_n.jpg","04-residential-work / installations","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122127431211229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","F97B296B935D45F73332A36B6182E55C2F62CBDCD96B9D22371EF63EDAC546F3"
"FB-RAW-122127431751229345","FB-RAW-745715546_122127431751229345_7689932173780727564_n.jpg","04-residential-work/maintenance/FB-RAW-745715546_122127431751229345_7689932173780727564_n.jpg","04-residential-work / maintenance","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122127431751229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","5B45CCD5B1AD12723DB15BA619601EF5CBCE3D29ED61D52C3E6C887C8510A713"
